1 1
01.01.2004 00:00:00.00    86400.0    8.  -6. 0.7 0.28e-3  1.5  0.1
4.9791667	0.126	0.126	10.48	104.60	0.17	262.90
5.0000000	0.089	0.089	10.06	102.50	0.19	216.40
5.0208333	0.030	0.030	9.78	102.30	0.28	165.70
5.0416667	0.037	0.037	9.44	103.70	0.29	279.50
5.0625000	0.022	0.022	9.51	98.50	0.42	252.60
5.0833333	0.004	0.004	9.14	96.80	0.40	263.30
5.1041667	0.015	0.015	9.05	94.10	0.45	256.40
5.1250000	0.000	0.000	8.97	91.00	0.52	258.30
5.1458333	0.000	0.000	8.84	87.50	0.61	277.60
5.1666667	0.000	0.000	8.75	86.70	0.49	259.60
5.1875000	0.000	0.000	8.64	85.10	0.45	250.00
5.2083333	0.007	0.007	8.66	84.60	0.48	257.00
5.2291667	2.100	2.100	8.31	88.10	0.56	280.00
5.2500000	8.660	8.660	8.51	81.90	0.58	238.90
5.2708333	22.170	22.170	8.97	72.00	0.35	235.20
5.2916667	39.900	39.900	9.86	66.09	0.44	159.40
5.3125000	250.900	250.900	11.92	61.39	0.25	175.20
5.3333333	412.900	412.900	13.26	62.04	0.32	178.70
5.3541667	505.200	505.200	15.15	63.03	0.39	155.60
5.3750000	688.700	688.700	16.19	66.94	0.70	112.20
5.3958333	803.000	803.000	17.39	59.47	1.10	108.70
5.4166667	685.100	685.100	17.50	57.54	1.08	87.00
5.4375000	312.500	312.500	16.23	65.67	1.03	78.30
5.4583333	659.300	659.300	16.97	64.17	1.19	86.00
5.4791667	1042.000	1042.000	18.95	59.69	1.29	94.10
5.5000000	765.000	765.000	18.65	59.19	1.32	73.00
5.5208333	1132.000	1132.000	19.34	58.61	1.44	79.60
5.5416667	1126.000	1126.000	19.72	57.46	1.65	57.91
5.5625000	1123.000	1123.000	19.45	59.21	2.07	30.77
5.5833333	1097.000	1097.000	19.61	54.09	1.71	31.76
5.6041667	1055.000	1055.000	20.08	42.53	1.69	46.83
5.6250000	1002.000	1002.000	20.15	41.76	1.74	48.14
5.6458333	935.000	935.000	20.34	38.77	1.66	56.87
